| id | neighbourhood | neighbourhood_group | latitude | longitude | price |
| 1564151 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49396 | 13.43438 | 135 |
| 1564654 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51579 | 13.42598 | 133 |
| 1564917 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51598 | 13.42581 | 44 |
| 1565012 | Alexanderplatz | Mitte | 52.5159 | 13.42421 | 37 |
| 1565047 | Alexanderplatz | Mitte | 52.51779 | 13.4258 | 76 |
| 1574592 | Mierendorffplatz | Charlottenburg-Wilm. | 52.52837 | 13.29842 | 88 |
| 1575295 | Brunnenstr. Süd | Mitte | 52.53229 | 13.39691 | 68 |
| 1590153 | Reuterstraße | Neukölln | 52.48285 | 13.4416 | 111 |
| 1599410 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.48889 | 13.39046 | 80 |
| 1608072 | Prenzlauer Berg Südwest | Pankow | 52.53675 | 13.40963 | 100 |
| 1632187 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.52235 | 13.44928 | 80 |
| 1645341 | Zehlendorf  Nord | Steglitz - Zehlendorf | 52.4599 | 13.28277 | 73 |
| 1647378 | Prenzlauer Berg Süd | Pankow | 52.5365 | 13.42684 | 95 |
| 1648222 | Neue Kantstraße | Charlottenburg-Wilm. | 52.50669 | 13.29048 | 68 |
| 1653909 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50155 | 13.44245 | 98 |
| 1654057 | Rixdorf | Neukölln | 52.48481 | 13.45038 | 71 |
| 1656340 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50256 | 13.39141 | 313 |
| 1657488 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.4926 | 13.34359 | 46 |
| 1679048 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.513069 | 13.456415 | 79 |
| 1697691 | Reuterstraße | Neukölln | 52.48762 | 13.43185 | 238 |
| 1701332 | Alexanderplatz | Mitte | 52.5232 | 13.40074 | 236 |
| 1714515 | Friedenau | Tempelhof - Schöneberg | 52.47177 | 13.32162 | 302 |
| 1748743 | Kurfürstendamm | Charlottenburg-Wilm. | 52.50171 | 13.33642 | 81 |
| 1757613 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51312 | 13.4582 | 84 |
| 1794838 | Osloer Straße | Mitte | 52.55709 | 13.37707 | 61 |
| 1814192 | Regierungsviertel | Mitte | 52.51085 | 13.39771 | 94 |
| 1827536 | Helmholtzplatz | Pankow | 52.54584 | 13.41458 | 123 |
| 1828107 | Prenzlauer Berg Südwest | Pankow | 52.53182 | 13.40978 | 253 |
| 1838879 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48666 | 13.35915 | 365 |
| 1852328 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.48638 | 13.38007 | 290 |
| 1863324 | Albrechtstr. | Steglitz - Zehlendorf | 52.45529 | 13.34999 | 69 |
| 1869046 | Prenzlauer Berg Südwest | Pankow | 52.5347 | 13.40798 | 320 |
| 1871203 | Zehlendorf  Nord | Steglitz - Zehlendorf | 52.43495 | 13.23064 | 155 |
| 1880216 | Neue Kantstraße | Charlottenburg-Wilm. | 52.50142 | 13.30076 | 57 |
| 1882990 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48232 | 13.35897 | 65 |
| 1883235 | Otto-Suhr-Allee | Charlottenburg-Wilm. | 52.52137 | 13.30139 | 25 |
| 1898454 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49266 | 13.38215 | 85 |
| 1915904 | Prenzlauer Berg Süd | Pankow | 52.53588 | 13.42384 | 165 |
| 1930322 | Helmholtzplatz | Pankow | 52.54542 | 13.41963 | 63 |
| 1933398 | Moabit Ost | Mitte | 52.52032 | 13.35772 | 34 |
| 1946067 | Prenzlauer Berg Nordwest | Pankow | 52.5471 | 13.40757 | 138 |
| 1954311 | Reuterstraße | Neukölln | 52.48466 | 13.44007 | 90 |
| 1972944 | Tempelhof | Tempelhof - Schöneberg | 52.4805793762207 | 13.372179985046387 | 56 |
| 1977882 | Volkspark Wilmersdorf | Charlottenburg-Wilm. | 52.49354 | 13.33474 | 300 |
| 1986327 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.49986 | 13.40904 | 100 |
| 1987662 | Helmholtzplatz | Pankow | 52.54504 | 13.42075 | 162 |
| 2002741 | Alt  Treptow | Treptow - Köpenick | 52.49227 | 13.44922 | 95 |
| 2006060 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49902 | 13.3515 | 131 |
| 2018489 | Rahnsdorf/Hessenwinkel | Treptow - Köpenick | 52.45572 | 13.72139 | 100 |
| 2027140 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51037 | 13.46105 | 111 |
| 2045192 | Brunnenstr. Süd | Mitte | 52.53496 | 13.40607 | 124 |
| 2050016 | Schillerpromenade | Neukölln | 52.47757 | 13.42276 | 38 |
| 2053014 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48218 | 13.35418 | 70 |
| 2061212 | Prenzlauer Berg Süd | Pankow | 52.53218 | 13.42432 | 137 |
| 2061221 | Rummelsburger Bucht | Lichtenberg | 52.4956 | 13.48233 | 191 |
| 2076483 | Alexanderplatz | Mitte | 52.51257 | 13.41061 | 154 |
| 2078746 | Neuköllner Mitte/Zentrum | Neukölln | 52.47085 | 13.43277 | 51 |
| 2079942 | Schloß Charlottenburg | Charlottenburg-Wilm. | 52.51163864135742 | 13.287308692932129 | 76 |
| 2093486 | Prenzlauer Berg Nord | Pankow | 52.54998 | 13.42401 | 54 |
| 2096970 | Reuterstraße | Neukölln | 52.49448 | 13.42242 | 51 |
| 2098124 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49103 | 13.37631 | 76 |
| 2110056 | Alexanderplatz | Mitte | 52.52524 | 13.41196 | 80 |
| 2110405 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49139 | 13.41524 | 49 |
| 2110953 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49433 | 13.43273 | 130 |
| 2118068 | Brunnenstr. Süd | Mitte | 52.53334 | 13.38104 | 74 |
| 2131667 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.48873 | 13.39298 | 158 |
| 2137277 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4898 | 13.41917 | 76 |
| 2140695 | Prenzlauer Berg Nordwest | Pankow | 52.54845 | 13.40299 | 63 |
| 2147777 | Moabit West | Mitte | 52.53494 | 13.34055 | 73 |
| 2154488 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48348 | 13.36133 | 49 |
| 2165255 | Rixdorf | Neukölln | 52.48592 | 13.45138 | 77 |
| 2191449 | Moabit West | Mitte | 52.52825 | 13.33051 | 79 |
| 2191648 | Prenzlauer Berg Nordwest | Pankow | 52.54745 | 13.40981 | 50 |
| 2192027 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49067 | 13.41728 | 40 |
| 2199290 | Prenzlauer Berg Südwest | Pankow | 52.53928 | 13.41521 | 42 |
| 2201228 | Alexanderplatz | Mitte | 52.52391 | 13.39991 | 79 |
| 2220054 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49056 | 13.36427 | 57 |
| 2237527 | Pankow Süd | Pankow | 52.55385 | 13.41736 | 222 |
| 2291619 | Moabit Ost | Mitte | 52.53355 | 13.35271 | 86 |
| 2317701 | Alexanderplatz | Mitte | 52.52431 | 13.40781 | 73 |
| 2328948 | Moabit Ost | Mitte | 52.5322 | 13.3489 | 72 |
| 2329696 | Wedding Zentrum | Mitte | 52.55217 | 13.37994 | 66 |
| 2364026 | Tiergarten Süd | Mitte | 52.50719 | 13.34687 | 62 |
| 2378401 | Brunnenstr. Süd | Mitte | 52.5377 | 13.39574 | 149 |
| 2384606 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48595 | 13.36483 | 54 |
| 2394897 | Brunnenstr. Süd | Mitte | 52.53439 | 13.40774 | 140 |
| 2395908 | Prenzlauer Berg Südwest | Pankow | 52.53809 | 13.41177 | 276 |
| 2396312 | Alexanderplatz | Mitte | 52.516956 | 13.425152 | 170 |
| 2398889 | Pankow Süd | Pankow | 52.55544 | 13.4167 | 53 |
| 2421445 | Friedenau | Tempelhof - Schöneberg | 52.46706 | 13.34146 | 140 |
| 2445048 | Barstraße | Charlottenburg-Wilm. | 52.49194 | 13.32181 | 75 |
| 2446432 | Köpenick-Nord | Treptow - Köpenick | 52.46614 | 13.5775 | 69 |
| 2449808 | Brunnenstr. Süd | Mitte | 52.53401 | 13.39813 | 78 |
| 2450125 | Helmholtzplatz | Pankow | 52.5402 | 13.41741 | 208 |
| 2458229 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49736 | 13.31029 | 225 |
| 2485124 | Wedding Zentrum | Mitte | 52.5434 | 13.35451 | 173 |
| 2485985 | Moabit West | Mitte | 52.53335 | 13.34266 | 95 |
| 2492162 | Regierungsviertel | Mitte | 52.51169 | 13.39975 | 95 |
| 2520376 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4914838 | 13.4033043 | 225 |
| 2529429 | Moabit West | Mitte | 52.52157 | 13.335 | 45 |
| 2534755 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51436 | 13.46202 | 71 |
| 2543760 | Alexanderplatz | Mitte | 52.52134 | 13.40691 | 35 |
| 2563181 | Halensee | Charlottenburg-Wilm. | 52.49393 | 13.29503 | 79 |
| 2566846 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49956 | 13.34323 | 131 |
| 2583301 | Tempelhof | Tempelhof - Schöneberg | 52.48534 | 13.3919 | 163 |
| 2591901 | Frankfurter Allee Süd | Lichtenberg | 52.51283 | 13.47796 | 37 |
| 2599765 | Moabit Ost | Mitte | 52.52597 | 13.34367 | 161 |
| 2602460 | MV 2 | Reinickendorf | 52.60048 | 13.33013 | 66 |
| 2602858 | Brunnenstr. Süd | Mitte | 52.53579 | 13.39367 | 109 |
| 2610528 | Helmholtzplatz | Pankow | 52.5464 | 13.4175 | 110 |
| 2623250 | Kurfürstendamm | Charlottenburg-Wilm. | 52.50205 | 13.33455 | 65 |
| 2639933 | Westend | Charlottenburg-Wilm. | 52.49978 | 13.26957 | 59 |
| 2644458 | Prenzlauer Berg Süd | Pankow | 52.53234 | 13.42974 | 161 |
| 2647478 | Heerstrasse | Charlottenburg-Wilm. | 52.5086 | 13.25592 | 106 |
| 2649669 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50404 | 13.38809 | 86 |
| 2650663 | Alexanderplatz | Mitte | 52.52933 | 13.38442 | 189 |
| 2657671 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51049 | 13.45919 | 54 |
| 2667188 | Schloß Charlottenburg | Charlottenburg-Wilm. | 52.5183449 | 13.2967635 | 140 |
| 2682379 | Altglienicke | Treptow - Köpenick | 52.40048 | 13.53965 | 30 |
| 2742389 | Brunnenstr. Süd | Mitte | 52.53466 | 13.4011 | 127 |
| 2742817 | Schillerpromenade | Neukölln | 52.46798 | 13.42307 | 66 |
| 2760114 | Teltower Damm | Steglitz - Zehlendorf | 52.4337 | 13.24956 | 72 |
| 2777694 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.49869 | 13.41415 | 63 |
| 2784176 | Biesdorf | Marzahn - Hellersdorf | 52.49937438964844 | 13.561747550964355 | 48 |
| 2796273 | Teltower Damm | Steglitz - Zehlendorf | 52.41028477864688 | 13.266350291669367 | 120 |
| 2820362 | Fennpfuhl | Lichtenberg | 52.53277 | 13.46521 | 63 |
| 2850204 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4895 | 13.37683 | 91 |
| 2860420 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49185 | 13.41961 | 2500 |
| 2883909 | Kantstraße | Charlottenburg-Wilm. | 52.51006 | 13.31131 | 34 |
| 2895197 | Prenzlauer Berg Südwest | Pankow | 52.53966 | 13.41953 | 89 |
| 2945314 | Prenzlauer Berg Nordwest | Pankow | 52.54814 | 13.41108 | 182 |
| 2965875 | Kantstraße | Charlottenburg-Wilm. | 52.50703 | 13.31983 | 171 |
| 3047076 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48114 | 13.34004 | 120 |
| 3055569 | Schillerpromenade | Neukölln | 52.47405 | 13.42505 | 90 |
| 3080548 | Albrechtstr. | Steglitz - Zehlendorf | 52.44662 | 13.33084 | 42 |
| 3092770 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50391 | 13.4251 | 326 |
| 3092794 | Rixdorf | Neukölln | 52.47305 | 13.45449 | 70 |
| 3105942 | Kantstraße | Charlottenburg-Wilm. | 52.50637 | 13.30523 | 171 |
| 3108376 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.50968 | 13.44616 | 17 |
| 3108596 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.50976 | 13.4461 | 15 |
| 3108686 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.50985 | 13.44612 | 12 |
| 3109265 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.50985 | 13.44612 | 105 |
| 3124110 | Schmöckwitz/Karolinenhof/Rauchfangswerder | Treptow - Köpenick | 52.37573 | 13.6519 | 100 |
| 3152009 | Weißensee | Pankow | 52.55518 | 13.43056 | 68 |
| 3152463 | Brunnenstr. Süd | Mitte | 52.53076 | 13.39741 | 50 |
| 3187735 | Prenzlauer Berg Süd | Pankow | 52.53325 | 13.43314 | 93 |
| 3188899 | Regierungsviertel | Mitte | 52.51182 | 13.40104 | 164 |
| 3188942 | Schloß Charlottenburg | Charlottenburg-Wilm. | 52.51542 | 13.30101 | 41 |
| 3207319 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51196 | 13.45647 | 90 |
| 3210996 | Regierungsviertel | Mitte | 52.50973 | 13.39547 | 130 |
| 3242577 | Wedding Zentrum | Mitte | 52.54318 | 13.36352 | 190 |
| 3301269 | Alexanderplatz | Mitte | 52.50692 | 13.42411 | 153 |
| 3308204 | Prenzlauer Berg Süd | Pankow | 52.53283 | 13.43439 | 57 |
| 3314419 | Altglienicke | Treptow - Köpenick | 52.39896 | 13.52932 | 58 |
| 3367119 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49189 | 13.38204 | 60 |
| 3378027 | Prenzlauer Berg Nordwest | Pankow | 52.54629 | 13.40733 | 156 |
| 3408290 | Helmholtzplatz | Pankow | 52.5411 | 13.41497 | 68 |
| 3448024 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.489595945945666 | 13.419607016401017 | 128 |
| 3509628 | Tempelhof | Tempelhof - Schöneberg | 52.47262 | 13.37944 | 42 |
| 3515365 | Moabit Ost | Mitte | 52.52909 | 13.34518 | 69 |
| 3521467 | Tempelhof | Tempelhof - Schöneberg | 52.472 | 13.38008 | 71 |
| 3522082 | Alexanderplatz | Mitte | 52.52427291870117 | 13.402703285217285 | 75 |
| 3536011 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49547 | 13.39586 | 85 |
| 3640939 | Rixdorf | Neukölln | 52.47367 | 13.45389 | 62 |
| 3643460 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51504 | 13.45506 | 77 |
| 3658723 | Brunnenstr. Süd | Mitte | 52.53735 | 13.39806 | 91 |
| 3686192 | Weißensee | Pankow | 52.55158 | 13.44919 | 117 |
| 3686560 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51409099118249 | 13.454794633868396 | 105 |
| 3700907 | Johannisthal | Treptow - Köpenick | 52.44835626833664 | 13.512279377843816 | 65 |
| 3707444 | Brunnenstr. Süd | Mitte | 52.53244 | 13.405394 | 95 |
| 3717559 | Brunnenstr. Süd | Mitte | 52.53579 | 13.39592 | 180 |
| 3717751 | Brunnenstr. Süd | Mitte | 52.53589 | 13.39421 | 81 |
| 3727033 | Johannisthal | Treptow - Köpenick | 52.4493 | 13.51294 | 65 |
| 3727551 | Johannisthal | Treptow - Köpenick | 52.44832 | 13.51374 | 65 |
| 3754935 | Rixdorf | Neukölln | 52.471 | 13.45235 | 83 |
| 3771794 | Prenzlauer Berg Süd | Pankow | 52.53466 | 13.42364 | 133 |
| 3777232 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49294 | 13.41096 | 98 |
| 3783117 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50318 | 13.41825 | 90 |
| 3788727 | Mariendorf | Tempelhof - Schöneberg | 52.42185 | 13.39202 | 157 |
| 3807087 | Barstraße | Charlottenburg-Wilm. | 52.48223 | 13.32025 | 43 |
| 3845956 | Wiesbadener Straße | Charlottenburg-Wilm. | 52.47318 | 13.31894 | 150 |
| 3849605 | Prenzlauer Berg Nord | Pankow | 52.548228205898056 | 13.439219355165385 | 44 |
| 3866359 | Schillerpromenade | Neukölln | 52.47063 | 13.4248 | 89 |
| 3866928 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.52872 | 13.43339 | 45 |
| 3883715 | Prenzlauer Berg Südwest | Pankow | 52.54065 | 13.40602 | 65 |
| 3904895 | Prenzlauer Berg Süd | Pankow | 52.53791 | 13.42504 | 80 |
| 3963584 | Reuterstraße | Neukölln | 52.49173 | 13.42922 | 103 |
| 3967775 | Brunnenstr. Süd | Mitte | 52.53197 | 13.39689 | 88 |
| 3968204 | Westend | Charlottenburg-Wilm. | 52.5117 | 13.26801 | 148 |
| 3969577 | Charlottenburg Nord | Charlottenburg-Wilm. | 52.53129 | 13.28565 | 650 |
| 3970161 | Parkviertel | Mitte | 52.54854 | 13.34752 | 68 |
| 3973420 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.52039 | 13.43531 | 126 |
| 3974304 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48075 | 13.36271 | 101 |
| 3974716 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51147 | 13.42611 | 103 |
| 3976211 | Kurfürstendamm | Charlottenburg-Wilm. | 52.50114 | 13.30765 | 207 |
| 3988568 | Parkviertel | Mitte | 52.54884 | 13.34743 | 48 |
| 4002356 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49085 | 13.41559 | 60 |
| 4003140 | Brunnenstr. Nord | Mitte | 52.54448 | 13.3786 | 59 |
| 4013104 | Alexanderplatz | Mitte | 52.52796 | 13.40549 | 57 |
| 4013666 | Alexanderplatz | Mitte | 52.53059237315674 | 13.373520491176626 | 255 |
| 4015015 | Wedding Zentrum | Mitte | 52.55384 | 13.37455 | 65 |
| 4020501 | Rixdorf | Neukölln | 52.48054 | 13.44778 | 89 |
| 4027687 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49378 | 13.41109 | 272 |
| 4027713 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48599 | 13.3574 | 292 |
| 4043341 | Heerstrasse | Charlottenburg-Wilm. | 52.50101 | 13.26197 | 59 |
| 4043573 | Heerstrasse | Charlottenburg-Wilm. | 52.50156 | 13.26243 | 62 |
| 4045063 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.49788 | 13.39771 | 77 |
| 4047579 | Alexanderplatz | Mitte | 52.531624 | 13.38153 | 102 |
| 4056601 | Biesdorf | Marzahn - Hellersdorf | 52.50252 | 13.55676 | 209 |
| 4065383 | Alexanderplatz | Mitte | 52.52687 | 13.39991 | 28 |
| 4066963 | Volkspark Wilmersdorf | Charlottenburg-Wilm. | 52.48751 | 13.33166 | 40 |
| 4100566 | Wedding Zentrum | Mitte | 52.54176 | 13.35694 | 120 |
| 4102472 | Schmöckwitz/Karolinenhof/Rauchfangswerder | Treptow - Köpenick | 52.37924 | 13.65091 | 130 |
| 4106583 | Brunnenstr. Nord | Mitte | 52.5448 | 13.37508 | 171 |
| 4114966 | Prenzlauer Berg Süd | Pankow | 52.53126758764975 | 13.421525001525886 | 270 |
| 4182815 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49009 | 13.39371 | 203 |
| 4201970 | Schillerpromenade | Neukölln | 52.47720853877755 | 13.420971772083954 | 176 |
| 4215500 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48415 | 13.35152 | 144 |
| 4240183 | Moabit West | Mitte | 52.52018 | 13.33145 | 81 |
| 4246768 | Alexanderplatz | Mitte | 52.52504 | 13.39436 | 126 |
| 4282156 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.4959 | 13.4458 | 85 |
| 4290174 | Buch | Pankow | 52.63302 | 13.50115 | 115 |
| 4308621 | Schillerpromenade | Neukölln | 52.46269 | 13.42416 | 90 |
| 4318976 | Buch | Pankow | 52.63244 | 13.50076 | 111 |
| 4326410 | Neuköllner Mitte/Zentrum | Neukölln | 52.46978 | 13.43038 | 58 |
| 4335533 | Alexanderplatz | Mitte | 52.52526 | 13.40895 | 193 |
| 4361737 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51243 | 13.45166 | 88 |
| 4362839 | Brunnenstr. Süd | Mitte | 52.5335 | 13.40624 | 68 |
| 4380854 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50582 | 13.40005 | 67 |
| 4406052 | Buch | Pankow | 52.63336 | 13.50118 | 121 |
| 4415891 | Brunnenstr. Nord | Mitte | 52.53995 | 13.39632 | 55 |
| 4424125 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49868 | 13.33598 | 78 |
| 4446421 | Tiergarten Süd | Mitte | 52.50119 | 13.3616 | 317 |
| 4448981 | Alexanderplatz | Mitte | 52.52271 | 13.38408 | 203 |
| 4453432 | Prenzlauer Berg Nordwest | Pankow | 52.5477 | 13.41106 | 64 |
| 4462848 | Kantstraße | Charlottenburg-Wilm. | 52.50848 | 13.30952 | 99 |
| 4488888 | Alexanderplatz | Mitte | 52.528496777886794 | 13.409468866674283 | 82 |
| 4515108 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.506001 | 13.39886 | 64 |
| 4539101 | Schloßstr. | Steglitz - Zehlendorf | 52.4590307 | 13.3161177 | 131 |
| 4552063 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49961471557617 | 13.43396282196045 | 297 |
| 4560502 | Prenzlauer Berg Südwest | Pankow | 52.53023965135683 | 13.4079157023717 | 70 |
| 4563394 | Pankow Zentrum | Pankow | 52.56727 | 13.39122 | 74 |
| 4564830 | Alt  Treptow | Treptow - Köpenick | 52.49029 | 13.45233 | 102 |
| 4581049 | Prenzlauer Berg Ost | Pankow | 52.52753 | 13.44648 | 75 |
| 4592944 | Schmöckwitz/Karolinenhof/Rauchfangswerder | Treptow - Köpenick | 52.38054 | 13.65153 | 177 |
| 4607356 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.52641 | 13.4422 | 127 |
| 4636280 | Alexanderplatz | Mitte | 52.52251877745493 | 13.383566674777562 | 136 |
| 4642736 | Britz | Neukölln | 52.44291 | 13.41464 | 30 |
| 4662175 | Moabit West | Mitte | 52.53258 | 13.3388 | 51 |
| 4679825 | Buckow | Neukölln | 52.42018 | 13.42365 | 99 |
| 4702615 | Volkspark Wilmersdorf | Charlottenburg-Wilm. | 52.48977 | 13.32905 | 90 |
| 4702673 | Schillerpromenade | Neukölln | 52.477430881588255 | 13.422756943022113 | 76 |
| 4744063 | Drakestr. | Steglitz - Zehlendorf | 52.43157 | 13.31094 | 54 |
| 4748491 | Alexanderplatz | Mitte | 52.52675 | 13.39817 | 85 |
| 4749982 | Parkviertel | Mitte | 52.56274 | 13.34238 | 38 |
| 4780087 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.49864 | 13.41325 | 60 |
| 4793644 | Alexanderplatz | Mitte | 52.52857 | 13.38372 | 60 |
| 4804458 | Brunnenstr. Süd | Mitte | 52.532661 | 13.405394 | 60 |
| 4804494 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49958 | 13.44539 | 26 |
| 4823591 | Wedding Zentrum | Mitte | 52.55529 | 13.37598 | 121 |
| 4830714 | Alexanderplatz | Mitte | 52.52735 | 13.39749 | 129 |
| 4847553 | Rixdorf | Neukölln | 52.47173 | 13.45247 | 114 |
| 4869716 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49341 | 13.39472 | 95 |
| 4882696 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50392 | 13.40024 | 139 |
| 4885068 | Prenzlauer Berg Nord | Pankow | 52.55031 | 13.42178 | 112 |
| 4906835 | Schönholz/Wilhelmsruh/Rosenthal | Pankow | 52.5722 | 13.39336 | 50 |
| 4911748 | Brunnenstr. Süd | Mitte | 52.52906 | 13.39031 | 84 |
| 4965994 | Reuterstraße | Neukölln | 52.49145 | 13.42459 | 93 |
| 4982472 | Baumschulenweg | Treptow - Köpenick | 52.4689 | 13.49179 | 27 |
| 5008340 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.48678 | 13.38892 | 76 |
| 5054525 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.49626 | 13.40495 | 125 |
| 5060152 | Brunnenstr. Süd | Mitte | 52.53581 | 13.40437 | 120 |
| 5065008 | Köpenick-Nord | Treptow - Köpenick | 52.46511 | 13.56983 | 90 |
| 5081996 | Reuterstraße | Neukölln | 52.49085 | 13.4356 | 194 |
| 5111098 | Helmholtzplatz | Pankow | 52.54311 | 13.41963 | 62 |
| 5121824 | Baumschulenweg | Treptow - Köpenick | 52.46767 | 13.48765 | 40 |
| 5123152 | Grunewald | Charlottenburg-Wilm. | 52.49339 | 13.27431 | 108 |
| 5133260 | Grunewald | Charlottenburg-Wilm. | 52.49272 | 13.27426 | 81 |
| 5157068 | Wiesbadener Straße | Charlottenburg-Wilm. | 52.47213 | 13.31566 | 149 |
| 5191010 | Regierungsviertel | Mitte | 52.52063 | 13.39481 | 130 |
| 5273943 | Schloß Charlottenburg | Charlottenburg-Wilm. | 52.51560422716497 | 13.292092956728013 | 49 |
| 5281256 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.49315 | 13.34435 | 151 |
| 5335113 | Teltower Damm | Steglitz - Zehlendorf | 52.43237 | 13.27842 | 115 |
| 5377067 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49843 | 13.35094 | 191 |
| 5410909 | Barstraße | Charlottenburg-Wilm. | 52.49153 | 13.31882 | 79 |
| 5426613 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.50899 | 13.45636 | 140 |
| 5476658 | Moabit West | Mitte | 52.53335 | 13.33597 | 47 |
| 5494100 | Prenzlauer Berg Südwest | Pankow | 52.52951 | 13.40824 | 203 |
| 5521732 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50196 | 13.43834 | 18 |
| 5536095 | Tempelhof | Tempelhof - Schöneberg | 52.46106 | 13.37888 | 62 |
